hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,template_rarity,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
18.0,3.0,1.3927742721044363,9.0,3390.0,44426.0,114.0,6.0,63853.0,0.48506276738489035,0.0,32.0,0.0,0.0,0.0,0.0,56.0,58.0,1.0,1.0,0
9.0,6.0,0.2733111872898263,8.0,0.0,0.0,22.0,6.0,80.0,0.4306533236040404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
9.0,2.0,2.426014300806482,1.0,0.0,0.0,89.0,0.0,22.0,0.40882507282643243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10.0,4.0,0.0,8.0,3.0,0.0,36.0,6.0,80.0,0.28,0.0,5.716555021147748,1.0,0.0,0.0,0.0,49.0,41.0,1.0,1.0,0
8.0,3.0,0.0,8.0,3.0,0.0,67.0,6.0,80.0,0.455,0.0,32.698752952345075,1.0,0.0,0.0,0.0,24.0,46.0,1.0,1.0,0
8.0,2.0,0.0,8.0,3.0,0.0,32.0,6.0,80.0,0.295,0.0,19.433754975018815,1.0,0.0,0.0,0.0,4.0,14.0,1.0,1.0,0
11.0,4.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.38036848113815036,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,1.0,0
18.0,5.0,0.19302239854711334,10.0,8.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,2.0,16.0,1
10.0,2.0,1.096719062071049,9.0,88.0,0.0,2.0,6.0,25830.0,0.34715811945643704,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
9.0,2.0,1.3592698520186204,9.0,5928.0,8010.0,120.0,6.0,22.0,0.4914024826326493,0.0,10.0,0.0,0.0,0.0,0.0,62.0,58.0,1.0,1.0,0
14.0,3.0,1.1198401155058757,9.0,2383.0,3232.0,88.0,6.0,21.0,0.49754102424101065,0.0,3919.0,0.0,0.0,0.0,0.0,43.0,45.0,1.0,1.0,0
8.0,2.0,1.4823562141063307,9.0,948.0,256.0,16.0,6.0,80.0,0.563944743838238,0.0,501.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,1.0,1
4.0,2.0,0.2943948633484894,9.0,1817.0,2512.0,68.0,6.0,21.0,0.5269546572177464,0.0,13.0,0.0,0.0,0.0,0.0,33.0,35.0,1.0,1.0,0
7.0,5.0,1.158077978591389,9.0,1045.0,806.0,1.251382778,6.0,443.0,0.527609922589377,0.0,15183204.0,1.0,0.0,0.0,0.0,19.0,12.0,1.0,1.0,0
12.0,2.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.48541195333865794,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0
3.0,5.0,1.4694544160197789,9.0,2008.0,2745.0,5.030823762,6.0,22.0,0.4581621805958626,0.0,10535054.0,1.0,0.0,0.0,0.0,53.0,21.0,1.0,1.0,1
15.0,2.0,0.0,8.0,3.0,0.0,83.0,6.0,80.0,0.605,0.0,45.554687794752695,1.0,0.0,0.0,0.0,48.0,41.0,1.0,1.0,0
19.0,1.0,2.012385606024556,1.0,0.0,0.0,10.0,0.0,22.0,0.4810552099230405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
14.0,1.0,0.5844655193823287,9.0,44.0,40.0,2.0,6.0,49161.0,0.5360425875618235,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,1.0,0.8953359031428828,9.0,44.0,0.0,1.0,6.0,443.0,0.42164094642643635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
13.0,3.0,1.2777487849764964,9.0,1036.0,2262.0,24.0,6.0,5190.0,0.599709150491861,0.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,0
12.0,3.0,2.209468283064972,9.0,327.0,434.0,15.0,6.0,21.0,0.571381586657081,0.0,524.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,1.0,1
6.0,2.0,0.6277639816767585,9.0,48.0,0.0,1.0,6.0,6453.0,0.5415480119630742,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
15.0,4.0,0.993843903364148,3.0,114.0,0.0,14.0,17.0,53.0,0.5,0.0,1.1e-05,0.5,0.2857142857142857,0.0,0.0,14.0,14.0,7.0,7.0,1
9.0,2.0,0.1026541705420615,9.0,14.0,0.0,43478.26087,6.0,21.0,0.572650098907265,0.0,46.0,1.0,0.0,0.5,0.0,2.0,2.0,1.0,1.0,1
9.0,2.0,1.3128994055876646,9.0,2998.0,1632.0,42.0,6.0,25.0,0.6294225429166077,0.0,3222.0,0.0,0.0,0.0,0.0,22.0,20.0,1.0,1.0,1
10.0,0.0,0.0,8.0,17.0,0.0,86.0,6.0,80.0,0.285,0.0,61.491602365667354,1.0,0.0,0.0,0.0,7.0,24.0,1.0,1.0,0
12.0,1.0,1.3359361667868583,10.0,8.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,1.0,75.0,1
14.0,3.0,0.6799303487976719,3.0,564.0,354.0,3.0,6.0,111.0,0.5,0.0,5.032006,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,1.0,1.0,1.0,1
14.0,1.0,0.7351292375573462,9.0,44.0,40.0,2.0,6.0,5002.0,0.6752992411852152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
16.0,1.0,0.9595554492881642,3.0,2750.0,26584.0,3.0,6.0,62945.0,0.5,0.0,0.014576,1.0,0.3333333333333333,0.0,0.0,3.0,6.0,5.0,2.0,0
16.0,2.0,2.423267699958872,1.0,0.0,0.0,51.0,0.0,22.0,0.6771633001316716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
15.0,1.0,0.0,8.0,3.0,0.0,93.0,6.0,80.0,0.29,0.0,89.212503435252,1.0,0.0,0.0,0.0,45.0,30.0,1.0,1.0,0
11.0,6.0,0.7984814455095073,8.0,0.0,0.0,96.0,6.0,80.0,0.6904768755338154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
5.0,6.0,2.993123807549736,8.0,0.0,0.0,133.0,6.0,80.0,0.4791203427008649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.0,0.0,1.4734685909776035,9.0,0.0,0.0,40816.32653,6.0,57411.0,0.6202268286950214,0.0,49.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
4.0,5.0,0.3387971927431082,1.0,0.0,0.0,12.0,0.0,22.0,0.49885037868860166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,5.0,1.688466865794331,9.0,41.0,183.0,25.85181738,6.0,53.0,0.49084385231239586,0.0,77364.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
23.0,1.0,1.286742968600984,3.0,200.0,0.0,22.0,0.0,0.0,0.5,0.0,4e-06,0.18181818181818182,0.18181818181818182,0.0,0.0,22.0,17.0,4.0,6.0,1
15.0,6.0,0.6559899907341139,3.0,796.0,1058.0,1.0,6.0,80.0,0.5,0.0,0.580755,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
16.0,2.0,1.9438125603130023,9.0,37.0,0.0,521.3764337852,6.0,443.0,0.4317326444404235,0.0,7672.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0
10.0,3.0,0.0,8.0,18.0,0.0,50.0,6.0,80.0,0.285,0.0,183.9924828188958,1.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,1
12.0,3.0,0.0,8.0,3.0,0.0,3.0,6.0,80.0,1.0,0.0,26.037395953040555,1.0,0.0,0.0,0.0,35.0,21.0,1.0,1.0,0
0.0,2.0,1.4129736182553945,10.0,8.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,255.0,1
6.0,1.0,0.5046176414272588,8.0,0.0,0.0,161.0,6.0,80.0,0.38628566065988945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3.0,5.0,1.0699918090317306,3.0,3614.0,49342.0,12.0,6.0,61784.0,0.5,0.0,0.023922,0.16666666666666666,0.08333333333333333,0.0,0.0,12.0,3.0,2.0,9.0,0
1.0,3.0,2.4737806993842044,8.0,0.0,0.0,11.0,6.0,80.0,0.8743714899106048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
23.0,6.0,1.4830626627651555,9.0,48.0,126.0,41.6562526,6.0,53.0,0.46112799105195806,0.0,48012.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
21.0,3.0,0.0,2.0,0.0,0.0,197.0,0.0,0.0,0.4565957052275261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
14.0,1.0,1.2098034058468097,9.0,44.0,0.0,1.0,6.0,1971.0,0.4192276128740083,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
16.0,1.0,1.7860163187887266,9.0,48.0,0.0,1.0,6.0,42394.0,0.33696102867772837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
14.0,6.0,1.4835938116023502,3.0,146.0,178.0,1.0,17.0,53.0,0.5,0.0,0.001007,1.0,1.0,0.0,0.0,1.0,4.0,7.0,4.0,0
14.0,1.0,0.7548019967126427,9.0,160.0,0.0,4.0,1.0,0.0,0.5377084565574359,0.0,593.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0
11.0,5.0,0.0,2.0,0.0,0.0,12.0,6.0,55873.0,0.28856079902251064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
14.0,1.0,1.2305258917427055,9.0,84.0,44.0,3.0,6.0,443.0,0.48580480845738433,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
15.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.35370904292178984,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,0
17.0,2.0,0.0,8.0,34.0,0.0,40.0,6.0,80.0,0.285,0.0,165.9148729515725,1.0,0.0,0.0,0.0,26.0,26.0,1.0,1.0,1
17.0,2.0,0.0,2.0,0.0,0.0,55.0,0.0,0.0,0.4184715585354175,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,1.0,0
1.0,1.0,0.4405614929451116,9.0,635.0,150.0,2.056636401,6.0,443.0,0.5035882362752208,0.0,5348539.0,1.0,0.0,0.0,0.0,11.0,7.0,1.0,1.0,0
20.0,5.0,2.41053068953504,1.0,0.0,0.0,25.0,0.0,22.0,0.47295811487074674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
19.0,0.0,3.1601135174275057,1.0,0.0,0.0,18.0,0.0,22.0,0.6314558220201134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
16.0,0.0,2.6509825797609143,8.0,0.0,0.0,193.0,6.0,80.0,0.5458828194929161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
16.0,0.0,0.0,8.0,3.0,0.0,41.0,6.0,80.0,0.285,0.0,9.704050393675697,1.0,0.0,0.0,0.0,16.0,41.0,1.0,1.0,0
10.0,5.0,2.0180609513707903,8.0,0.0,0.0,155.0,6.0,80.0,0.85627173902947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.0,1.0,0.09755894966774048,9.0,6.0,6.0,83333.33333,6.0,53900.0,0.8181419417347242,0.0,24.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
15.0,4.0,0.0,8.0,568.0,0.0,16.0,6.0,80.0,0.33,0.0,142.6993848655096,1.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,1
8.0,2.0,1.4931575184112658,9.0,146.0,178.0,4.0,17.0,53.0,0.4022395377338361,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
22.0,0.0,2.008353118677557,3.0,3312.0,1364.0,4.0,6.0,21.0,0.5,0.0,35.594017,0.5,0.5,0.0,0.0,4.0,4.0,2.0,2.0,1
10.0,2.0,0.925156209516526,9.0,6304.0,256.0,18.0,6.0,41523.0,0.49258642119116314,0.0,130.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,1.0,1
13.0,6.0,0.665038624529512,8.0,0.0,0.0,142.0,6.0,80.0,0.670483200464682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
22.0,0.0,0.9958651330768848,10.0,1032.0,0.0,511.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,511.0,511.0,214.0,120.0,1
18.0,3.0,0.0,8.0,3.0,0.0,45.0,6.0,80.0,0.265,0.0,30.57340609274357,1.0,0.0,0.0,0.0,34.0,4.0,1.0,1.0,0
16.0,6.0,0.014158393717400852,8.0,0.0,0.0,52.0,6.0,80.0,0.6771487327394111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
11.0,2.0,1.687914788408096,9.0,522.0,336.0,18.0,6.0,179.0,0.42030809559959625,0.0,545.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,1.0,1
9.0,4.0,1.253520537318121,1.0,0.0,0.0,13.0,0.0,0.0,0.6548051286914176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3.0,4.0,0.7780398759910379,9.0,329.0,0.0,1.0,6.0,45236.0,0.48997280826143125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
15.0,5.0,2.225747130554313,1.0,0.0,0.0,13.0,0.0,22.0,0.2831777298419548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12.0,0.0,0.9827178800780983,9.0,0.0,0.0,0.071116575,6.0,80.0,0.4104253769035097,0.0,28122839.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1
1.0,1.0,0.7130326834628999,9.0,871.0,60240.0,321.018454,6.0,443.0,0.667841193011265,0.0,218056.0,1.0,0.0,0.0,0.0,70.0,25.0,1.0,1.0,0
8.0,2.0,1.5106195236667577,9.0,1056.0,0.0,2.0,17.0,514.0,0.43802636553110436,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
21.0,3.0,0.9974642543899677,9.0,52.0,52.0,2.0,6.0,47592.0,0.6812173681777082,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1.0,2.0,0.4009207937624947,9.0,56.0,11601.0,0.181219834,6.0,80.0,0.428109966527661,0.0,71736077.0,1.0,0.0,0.0,0.0,13.0,8.0,1.0,1.0,1
3.0,5.0,1.4692261192936724,3.0,1684.0,10168.0,2.0,6.0,80.0,0.5,0.0,1.263926,0.5,0.5,0.0,0.0,2.0,2.0,1.0,7.0,0
21.0,6.0,1.3231919856077567,3.0,114.0,0.0,7.0,17.0,53.0,0.5,0.0,1e-05,0.5714285714285714,0.5714285714285714,0.0,0.0,7.0,7.0,4.0,6.0,1
20.0,0.0,1.405870156883579,9.0,367.0,11632.0,1.333493861,6.0,80.0,0.5872970071602471,0.0,10498736.0,1.0,0.0,0.0,0.0,14.0,8.0,1.0,1.0,1
14.0,1.0,0.9410123130364089,9.0,44.0,40.0,2.0,6.0,2049.0,0.48878329371077733,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3.0,2.0,1.5823856184311982,9.0,966.0,80.0,8.0,6.0,860.0,0.5001533976740898,0.0,827.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1
16.0,4.0,0.0,8.0,3.0,0.0,43.0,6.0,80.0,0.66,0.0,111.64338221280983,1.0,0.0,0.0,0.0,25.0,47.0,1.0,1.0,1
16.0,1.0,0.0,8.0,3.0,0.0,91.0,6.0,80.0,0.355,0.0,23.5836153007828,1.0,0.0,0.0,0.0,31.0,29.0,1.0,1.0,0
11.0,2.0,1.5097268764277674,9.0,320.0,1954.0,14.0,6.0,52561.0,0.4323527352782379,0.0,13.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,1.0,0
9.0,0.0,0.3963265601232652,8.0,0.0,0.0,152.0,6.0,80.0,0.47467934666350586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
22.0,2.0,0.8194593982575622,10.0,221.0,965.0,10.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,59.0,255.0,0
16.0,1.0,0.45403192268099424,9.0,44.0,40.0,2.0,6.0,2161.0,0.5481219004785735,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
19.0,0.0,0.0,10.0,206.0,1215.0,1.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,255.0,255.0,0
18.0,1.0,0.16492681682049876,1.0,0.0,0.0,38.0,0.0,0.0,0.5298755319892688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
12.0,2.0,2.875946628473334,1.0,0.0,0.0,20.0,0.0,22.0,0.25432209138452605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
16.0,3.0,0.0,8.0,3.0,0.0,19.0,6.0,80.0,0.28,0.0,18.59136998688188,1.0,0.0,0.0,0.0,47.0,6.0,1.0,1.0,0
14.0,1.0,1.0552667683810935,9.0,40.0,0.0,1.0,6.0,80.0,0.41541328014598405,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
5.0,1.0,0.0,2.0,0.0,0.0,98.0,0.0,0.0,0.42110903865101096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5.0,0.0,1.368575479033812,10.0,8.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,35.0,1
16.0,1.0,0.6709051091947161,9.0,88.0,48.0,3.0,6.0,22.0,0.3115378338512571,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
15.0,4.0,0.0,8.0,3.0,0.0,52.0,6.0,80.0,0.325,0.0,12.199130049783001,1.0,0.0,0.0,0.0,9.0,22.0,1.0,1.0,0
0.0,6.0,2.3029747509632164,1.0,0.0,0.0,95.0,0.0,22.0,0.18359748984277607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
20.0,2.0,0.22168151298542937,10.0,0.0,0.0,102.0,6.0,0.0,0.5,0.0,0.0,0.01,1.0,0.01,0.91,102.0,1.0,255.0,1.0,1
10.0,1.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.30797370057601264,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0
22.0,3.0,0.946561840830728,10.0,192.0,0.0,2.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,126.0,24.0,0
2.0,1.0,0.3015162205780907,8.0,0.0,0.0,32.0,6.0,80.0,0.41500845430819844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
15.0,4.0,1.5125058770256279,8.0,0.0,0.0,120.0,6.0,80.0,0.6201080440385509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3.0,6.0,0.0,2.0,0.0,0.0,121.0,0.0,0.0,0.5375453300524693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
12.0,3.0,1.3872444688419714,9.0,4342.0,65492.0,146.0,6.0,30816.0,0.5276857945014122,0.0,71.0,0.0,0.0,0.0,0.0,74.0,72.0,1.0,1.0,0
21.0,6.0,0.48276789648821283,3.0,200.0,0.0,23.0,0.0,0.0,0.5,0.0,4e-06,0.34782608695652173,0.34782608695652173,0.0,0.0,23.0,18.0,8.0,8.0,1
2.0,2.0,1.1159146320707873,9.0,64.0,0.0,2.0,17.0,520.0,0.6179558129195241,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
1.0,0.0,1.5831456721158594,10.0,1.0,0.0,69.0,17.0,0.0,0.5,0.0,0.0,0.2,0.06,0.0,0.0,69.0,14.0,255.0,37.0,1
0.0,1.0,0.0,2.0,0.0,0.0,71.0,0.0,0.0,0.21949728544612812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
13.0,0.0,0.0,8.0,3.0,0.0,77.0,6.0,80.0,0.285,0.0,52.70110749296257,1.0,0.0,0.0,0.0,9.0,44.0,1.0,1.0,0
12.0,1.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,0.4442649774246072,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,1.0,0
6.0,3.0,1.2427929998745617,8.0,0.0,0.0,183.0,6.0,80.0,0.43759976758825225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
23.0,4.0,0.6213925611789335,8.0,0.0,0.0,194.0,6.0,80.0,0.487817795369561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
12.0,5.0,1.7169164193299222,9.0,66.0,138.0,16.29082379,6.0,53.0,0.47999954745912243,0.0,245537.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0
8.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.5497674802959777,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0
3.0,2.0,1.4813206439529973,9.0,44.0,0.0,1.0,6.0,6667.0,0.6549907886944608,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
18.0,2.0,0.6008513777307731,9.0,51.0,112.0,33.68931712,6.0,53.0,0.44095475742052637,0.0,59366.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
9.0,4.0,0.0,8.0,3.0,0.0,37.0,6.0,80.0,0.24,0.0,15.370853914619689,1.0,0.0,0.0,0.0,45.0,49.0,1.0,1.0,0
14.0,2.0,0.9116806869631704,3.0,130.0,162.0,3.0,17.0,53.0,0.5,0.0,0.001115,1.0,0.3333333333333333,0.0,0.0,3.0,3.0,4.0,5.0,0
9.0,1.0,0.0,8.0,3.0,0.0,9.0,6.0,80.0,0.295,0.0,52.46095331279549,1.0,0.0,0.0,0.0,38.0,18.0,1.0,1.0,0
16.0,0.0,1.2562311509843358,10.0,0.0,0.0,15.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,177.0,97.0,1
15.0,5.0,1.295104320639565,10.0,146.0,105.0,5.0,17.0,0.0,0.5,0.0,4625.0,0.4,0.6,0.0,0.0,5.0,2.0,255.0,2.0,0
11.0,3.0,1.0023379404260826,9.0,982.0,782.0,22.0,6.0,445.0,0.6126044334547798,0.0,1693.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,1
14.0,3.0,1.525046673365701,9.0,1493.0,2056.0,56.0,6.0,21.0,0.44741536099735224,0.0,213.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,1.0,0
2.0,4.0,1.1747945746146742,9.0,52.0,52.0,2.0,6.0,50856.0,0.6256747417013943,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
12.0,4.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.4025891051887199,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,1.0,0
7.0,2.0,1.186904055901681,9.0,119.0,211.0,6.0,6.0,21.0,0.5821289353551489,0.0,231.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1
4.0,2.0,1.407258226084228,10.0,209.0,2914.0,20.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,255.0,255.0,0
13.0,2.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,0.24737307046016255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.0,2.0,2.1472426980812855,9.0,64.0,0.0,2.0,17.0,520.0,0.6237139543509724,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
7.0,4.0,0.4534504004751882,8.0,0.0,0.0,161.0,6.0,80.0,0.7124665274086184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,2.0,1.1796636866002592,10.0,1.0,0.0,2.0,6.0,0.0,0.5,0.0,32078.0,1.0,0.0,0.0,1.0,2.0,2.0,255.0,2.0,1
15.0,3.0,0.6439245646566616,9.0,320.0,1864.0,14.0,6.0,26116.0,0.5177528732856903,0.0,48.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,1.0,0
11.0,4.0,1.0958828165512462,9.0,31.0,6.0,100000.0,6.0,43284.0,0.579845221668108,0.0,32.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0
6.0,2.0,0.6574716652268027,9.0,111.0,211.0,6.0,6.0,21.0,0.502935683661153,0.0,269.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1
11.0,3.0,1.0546804867075819,9.0,528.0,304.0,8.0,17.0,55173.0,0.5943946555386154,0.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0
9.0,1.0,0.0,8.0,3.0,0.0,44.0,6.0,80.0,0.295,0.0,32.34507055875607,1.0,0.0,0.0,0.0,11.0,41.0,1.0,1.0,0
8.0,4.0,0.8676550316533934,8.0,0.0,0.0,156.0,6.0,80.0,0.42946330262107046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
13.0,3.0,0.0,8.0,17.0,0.0,33.0,6.0,80.0,0.285,0.0,27.499153915234753,1.0,0.0,0.0,0.0,34.0,34.0,1.0,1.0,0
16.0,1.0,1.3018945353658793,9.0,602.0,364.0,1.064361543,6.0,80.0,0.392164389477098,0.0,7516243.0,1.0,0.0,0.0,0.0,8.0,4.0,1.0,1.0,1
19.0,3.0,0.48104117112706013,9.0,536.0,304.0,8.0,17.0,61592.0,0.6874684358853882,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0
10.0,1.0,0.6705682201015879,8.0,0.0,0.0,177.0,6.0,80.0,0.1872472239743005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3.0,5.0,1.466480395048841,9.0,522.0,679.0,11.0,6.0,80.0,0.5428523028915977,0.0,346.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,1
3.0,2.0,0.8101877516615831,9.0,2541.0,6.0,0.179880133,6.0,80.0,0.6814084232432694,0.0,105625895.0,1.0,0.0,0.0,0.0,19.0,16.0,1.0,1.0,1
20.0,3.0,0.5613475897393166,9.0,2438.0,19186.0,78.0,6.0,27362.0,0.4562542600972481,0.0,10.0,0.0,0.0,0.0,0.0,38.0,40.0,1.0,1.0,0
9.0,5.0,1.5168495035485527,10.0,8.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,2.0,3.0,1
2.0,2.0,1.868811583264545,9.0,2059.0,2814.0,76.0,6.0,21.0,0.6884054653895829,0.0,2356.0,0.0,0.0,0.0,0.0,37.0,39.0,1.0,1.0,0
